OriginalListPrice,ListingKey,CloseDate,ClosePrice,ListAgentFirstName,ListAgentLastName,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,ListPrice,DaysOnMarket,ListOfficeName,BuyerOfficeName,CoListOfficeName,ListAgentFullName,CoListAgentFirstName,CoListAgentLastName,BuyerAgentMlsId,BuyerAgentFirstName,BuyerAgentLastName,FireplacesTotal,AssociationFeeFrequency,AboveGradeFinishedArea,ListingKeyNumeric,MLSAreaMajor,TaxAnnualAmount,CountyOrParish,PropertyType,MlsStatus,ElementarySchool,ListAgentFirstName,AttachedGarageYN,ParkingTotal,BuilderName,PropertySubType,LotSizeAcres,SubdivisionName,BuyerOfficeAOR,YearBuilt,DaysOnMarket,StreetNumberNumeric,LivingArea,ListingId,BathroomsTotalInteger,City,TaxYear,BuildingAreaTotal,BedroomsTotal,ContractStatusChangeDate,Longitude,ElementarySchoolDistrict,CoBuyerAgentFirstName,PurchaseContractDate,ListingContractDate,BelowGradeFinishedArea,BusinessType,Latitude,ListPrice,StateOrProvince,CoveredSpaces,MiddleOrJuniorSchool,FireplaceYN,Stories,HighSchool,Levels,ListAgentLastName,CloseDate,LotSizeDimensions,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,BuyerOfficeName,AssociationFee,LotSizeSquareFeet,MiddleOrJuniorSchoolDistrict,UnparsedAddress
934900.0,1153761768,,,Becky,Duarte,34.198138,-118.982262,6390 San Como Lane,Residential,1511.0,924900.0,21,Premier Options,,Premier Options,Becky Duarte,Tori,Dansby,,,,,Monthly,,1153761768,VC45 - Mission Oaks,,Ventura,Residential,Active,,Becky,True,2.0,Barclay Hollander,SingleFamilyResidence,0.207,,,1987,21,6390,1511.0,V1-34920,2,Camarillo,,,2,2026-02-26,-118.982262,,,,2026-02-26,,,34.198138,924900.0,CA,,,True,1,,One,Duarte,,,9016.0,2,False,2.0,,93012,,245.0,9016.0,,6390 San Como Lane
1198000.0,1153761767,,,Joshua,Dickinson,37.90924786,-122.27752146,141 Saint Albans Rd,Residential,1966.0,1198000.0,12,KW Advisors East Bay,Red Oak Realty,,Joshua Dickinson,,,BMLS-R01313808,Jimmy,Reina,,,,1153761767,,,Contra Costa,Residential,Pending,,Joshua,True,2.0,,SingleFamilyResidence,0.1302,UPPER KENSINGTON,Oakland,1938,12,141,1966.0,41125474,2,Kensington,,,3,2026-03-11,-122.27752146,,,2026-03-11,2026-02-27,,,37.90924786,1198000.0,CA,,,True,,,ThreeOrMore,Dickinson,,,5670.0,,False,2.0,,94708,Red Oak Realty,,5670.0,,141 Saint Albans Rd
1225000.0,1153761747,2026-03-24,1225000.0,Robert,Graf,34.274799,-118.5142,17439 Donmetz Street,Residential,2080.0,1225000.0,0,RE/MAX One,Americana Real Estate Services,,Robert Graf,,,G165113927,Narbe,Baghoomian,,,,1153761747,GH - Granada Hills,,Los Angeles,Residential,Closed,,Robert,False,3.0,,SingleFamilyResidence,0.4009,,Glendale,1956,0,17439,2080.0,SR26034329,3,Granada Hills,,,4,2026-03-24,-118.5142,,,2026-02-26,2026-02-26,,,34.274799,1225000.0,CA,,,True,1,,One,Graf,2026-03-24,,17464.0,4,False,3.0,Los Angeles Unified,91344,Americana Real Estate Services,0.0,17464.0,,17439 Donmetz Street
389900.0,1153761746,,,Madelaine,LaVoie,34.262027,-116.354298,670 Ducor Avenue,Residential,1346.0,389900.0,8,Cherie Miller & Associates,,Cherie Miller & Associates,Madelaine LaVoie,Lynee,LaVoie,,,,,,,1153761746,DC591 - Landers,,San Bernardino,Residential,Active,,Madelaine,True,2.0,,SingleFamilyResidence,2.27,,,1990,8,670,1346.0,JT26043970,2,Landers,,,4,2026-02-27,-116.354298,,,,2026-02-27,,,34.262027,389900.0,CA,,,False,1,,One,LaVoie,,,98881.0,4,False,2.0,Morongo Unified,92285,,0.0,98881.0,,670 Ducor Avenue
7398000.0,1153761745,,,Paul,Daftarian,33.610854,-117.84257,44 Drakes Bay Drive,Residential,4423.0,7398000.0,20,Luxe Real Estate,,Luxe Real Estate,Paul Daftarian,Tristan,Sinkinson,,,,,Quarterly,,1153761745,CS - Corona Del Mar - Spyglass,,Orange,Residential,Active,,Paul,True,3.0,,SingleFamilyResidence,0.294,Spyglass Hill Custom (SPYC),,2009,20,44,4423.0,OC26010469,6,Corona Del Mar,,,5,2026-02-26,-117.84257,,,,2026-02-26,,,33.610854,7398000.0,CA,,Corona Del Mar,True,2,Corona Del Mar,Two,Daftarian,,,12805.0,4,False,3.0,Newport Mesa Unified,92625,,685.0,12805.0,,44 Drakes Bay Drive
2395000.0,1153761139,,,Paul,Suding,34.462253,-119.818007,1256 Camino Palomera,Residential,2400.0,2395000.0,8,Compass,,,Paul Suding,,,,,,,Annually,,1153761139,VC81 - Santa Barbara,,Santa Barbara,Residential,Active,,Paul,,2.0,,SingleFamilyResidence,0.28,,,1965,8,1256,2400.0,26657401,3,Santa Barbara,,2400.0,4,2026-02-27,-119.818007,,,,2026-02-27,,,34.462253,2395000.0,CA,,,True,1,,One,Suding,,100x120,12197.0,,False,,,93111,,100.0,12197.0,,1256 Camino Palomera
1199000.0,1153761138,,,Michael,Pines,34.022671,-118.4977,621 California Avenue 2,Residential,1135.0,1199000.0,14,The Condo Experts,,The Condo Experts,Michael Pines,Brian,Maser,,,,,Monthly,,1153761138,C14 - Santa Monica,,Los Angeles,Residential,Active,,Michael,False,1.0,,Condominium,0.1146,,,1974,14,621,1135.0,26656871,2,Santa Monica,,1135.0,2,2026-02-27,-118.4977,,,,2026-02-27,,,34.022671,1199000.0,CA,,,True,,,MultiSplit,Pines,,,4994.0,,False,,,90403,,330.0,4994.0,,621 California Avenue 2
435000.0,1153758858,,,Yolanda,Peterson,34.245395,-116.792067,875 D Lane,Residential,1120.0,435000.0,13,RE/MAX BIG BEAR,,,Yolanda Peterson,,,,,,,,,1153758858,BBC - Big Bear City,,San Bernardino,Residential,Active,,Yolanda,False,1.0,,SingleFamilyResidence,0.1061,,,1985,13,875,1120.0,HD26043032,2,Big Bear City,,,3,2026-02-27,-116.792067,,,,2026-02-27,,,34.245395,435000.0,CA,,,True,2,,Two,Peterson,,,4620.0,1,False,1.0,Bear Valley Unified,92314,,0.0,4620.0,,875 D Lane
715000.0,1153758828,,,Destry,Johnson,33.673409,-117.292231,34 Corte Rivera,Residential,2745.0,715000.0,11,BHHS Ranch & Coast Real Estate,,,Destry Johnson,,,,,,,Monthly,,1153758828,SRCAR - Southwest Riverside County,,Riverside,Residential,Active,,Destry,True,3.0,,SingleFamilyResidence,0.16,,,1996,11,34,2745.0,SW26043479,3,Lake Elsinore,,,6,2026-02-27,-117.292231,,,,2026-02-27,,,33.673409,715000.0,CA,,,False,2,,Two,Johnson,,,6970.0,1,False,3.0,Lake Elsinore Unified,92532,,205.0,6970.0,,34 Corte Rivera
3995.0,1153758827,,,Cyrus,Gengras,34.078073,-118.176481,2723 Ballard Street,ResidentialLease,1408.0,3995.0,17,Compass,,,Cyrus Gengras,,,,,,,,,1153758827,621 - El Sereno,,Los Angeles,ResidentialLease,Active,,Cyrus,,1.0,,SingleFamilyResidence,0.1428,,,1953,17,2723,1408.0,26657525,1,Los Angeles,,1408.0,2,2026-02-27,-118.176481,,,,2026-02-27,,,34.078073,3995.0,CA,,,False,1,,One,Gengras,,58x108,6220.0,,False,1.0,,90032,,,6220.0,,2723 Ballard Street
679900.0,1153758826,,,Elizabeth,Jones,33.574585,-117.263676,38574 Lochinvar Court,Residential,2145.0,669899.0,20,KW Temecula,,,Elizabeth Jones,,,,,,,Monthly,,1153758826,SRCAR - Southwest Riverside County,,Riverside,Residential,Active,,Elizabeth,True,2.0,,Condominium,,,,1989,20,38574,2145.0,SW26043461,3,Murrieta,,,3,2026-02-27,-117.263676,,,,2026-02-27,,,33.574585,669899.0,CA,,,True,2,,Two,Jones,,,,0,False,2.0,Murrieta,92562,,594.0,,,38574 Lochinvar Court
1099000.0,1153758825,,,Dale,Kaiser,35.44992,-120.915365,349 N. Ocean Avenue A3,Residential,745.0,1099000.0,3,Dale Kaiser Real Estate,,Dale Kaiser Real Estate,Dale Kaiser,Gail,Riley,,,,,Monthly,,1153758825,CAYU - Cayucos,,San Luis Obispo,Residential,Active,,Dale,False,2.0,,Condominium,0.0171,Town of Cayucos(540),,1977,3,349,745.0,SC26039235,1,Cayucos,,,1,2026-02-27,-120.915365,,,,2026-02-27,,,35.44992,1099000.0,CA,,,False,1,,One,Kaiser,,,745.0,1,False,1.0,Coast Unified,93430,,600.0,745.0,,349 N. Ocean Avenue A3
499000.0,1153758824,,,PAM,EUKER,34.04641,-117.242799,25762 Sunrise Way,Residential,1319.0,499000.0,7,REALTY ONE GROUP HOMELINK,,,PAM EUKER,,,,,,,Monthly,,1153758824,267 - Loma Linda,,San Bernardino,Residential,Pending,,PAM,True,2.0,,Condominium,0.0303,,,1986,7,25762,1319.0,IV26043820,2,Loma Linda,,,3,2026-03-06,-117.242799,,,2026-03-06,2026-02-27,,,34.04641,499000.0,CA,,,True,1,,One,EUKER,,,1319.0,3,False,2.0,Redlands Unified,92354,,340.0,1319.0,,25762 Sunrise Way
2898000.0,1153758222,,,Andy,Tse,37.30224566,-122.00003208,5492 Castle Glen Avenue,Residential,1764.0,2898000.0,24,Intero Real Estate Services,,Intero Real Estate Services,Andy Tse,Sunny,Ghajar,,,,,,,1153758222,699 - Not Defined,,Santa Clara,Residential,Active,,Andy,True,2.0,,SingleFamilyResidence,0.1423,,,1967,24,5492,1764.0,ML82036630,2,San Jose,,,3,2026-02-27,-122.00003208,,,,2026-02-27,,,37.30224566,2898000.0,CA,,,True,,,,Tse,,,6200.0,,False,2.0,Other,95129,,,6200.0,,5492 Castle Glen Avenue
649000.0,1153758221,2026-04-09,,Heather,Masuen,36.69425734,-121.61520237,11 Fresa Place,Residential,1461.0,649000.0,6,BHGRE Haven Properties,,BHGRE Haven Properties,Heather Masuen,Mary,Erickson,,,,,,,1153758221,699 - Not Defined,,Monterey,Residential,ActiveUnderContract,,Heather,True,2.0,,SingleFamilyResidence,0.0735,,,1989,6,11,1461.0,ML82035733,2,Salinas,,,3,2026-03-05,-121.61520237,,,2026-03-05,2026-02-27,,,36.69425734,649000.0,CA,,,True,,,,Masuen,2026-04-09,,3202.0,,False,2.0,Other,93905,,,3202.0,,11 Fresa Place
410000.0,1153758220,,,YENNY,GONZALEZ,38.628096,-121.353574,4740 Whitney Avenue,Residential,1488.0,410000.0,10,KELLER WILLIAMS RIVERSIDE CENT,,KELLER WILLIAMS RIVERSIDE CENT,YENNY GONZALEZ,BELEN,DURAN REYES,,,,,,,1153758220,,,Sacramento,Residential,Active,,YENNY,,0.0,,SingleFamilyResidence,0.0879,,,1974,10,4740,1488.0,IV26043961,2,Carmichael,,,3,2026-02-27,-121.353574,,,,2026-02-27,,,38.628096,410000.0,CA,,,False,1,,One,GONZALEZ,,,3828.0,3,False,0.0,Sacramento City Unified,95608,,0.0,3828.0,,4740 Whitney Avenue
1275000.0,1153758219,2026-03-24,1235000.0,Pamela,Samuelson,36.98333745,-122.01562005,11 Berkeley Court,Residential,1222.0,1275000.0,15,Coldwell Banker Realty,Lighthouse Realty,,Pamela Samuelson,,,ML152092,Peter,Cook,,Monthly,,1153758219,699 - Not Defined,,Santa Cruz,Residential,Closed,Other,Pamela,True,2.0,,SingleFamilyResidence,0.067,,Mlslistings,1977,15,11,1222.0,ML82035908,2,Santa Cruz,,,2,2026-03-24,-122.01562005,,,2026-03-14,2026-02-27,,,36.98333745,1275000.0,CA,,Other,True,,Santa Cruz,,Samuelson,2026-03-24,,2919.0,,False,1.0,Other,95062,Lighthouse Realty,115.0,2919.0,,11 Berkeley Court
575000.0,1153758218,,,Gregory,Eubanks Jr,34.049093,-118.368507,1525 N Hayworth Avenue 204,Residential,1092.0,575000.0,19,Redfin Corporation,,,Gregory Eubanks Jr,,,,,,,Monthly,,1153758218,C03 - Sunset Strip - Hollywood Hills West,,Los Angeles,Residential,Active,,Gregory,False,1.0,,Condominium,0.496,,,1959,19,1525,1092.0,SB26040640,2,Los Angeles,,,1,2026-02-27,-118.368507,,,,2026-02-27,,,34.049093,575000.0,CA,,,False,1,,One,Eubanks Jr,,,21607.0,1,False,1.0,Los Angeles Unified,90046,,801.45,21607.0,,1525 N Hayworth Avenue 204
899000.0,1153757798,,,Charles,Scicli,33.768356,-116.371139,1401 Retreat Circle,Residential,2034.0,899000.0,7,"Desert Elite Properties, Inc.",,,Charles Scicli,,,,,,,Monthly,,1153757798,322 - North Palm Desert,,Riverside,Residential,Active,,Charles,True,4.0,,Condominium,0.0467,The Retreat at DW,,2019,7,1401,2034.0,219143954DA,3,Palm Desert,,,2,2026-02-27,-116.371139,,,,2026-02-27,,,33.768356,899000.0,CA,,,False,1,,One,Scicli,,,2034.0,,False,2.0,,92260,,718.37,2034.0,,1401 Retreat Circle
749000.0,1153757797,,,Alexander,Good,33.680835,-116.958758,30325 San Jacinto,Residential,1164.0,749000.0,0,VANA,,,Alexander Good,,,,,,,,,1153757797,SRCAR - Southwest Riverside County,,Riverside,Residential,Active,,Alexander,True,10.0,,MixedUse,2.06,,,2005,0,30325,1164.0,PV26043960,1,Hemet,,,1,2026-02-27,-116.958758,,,,2026-02-27,,,33.680835,749000.0,CA,,,False,1,,One,Good,,,89734.0,1,False,10.0,Hemet Unified,92543,,0.0,89734.0,,30325 San Jacinto
1600000.0,1153757796,,,Charlene,Tracy,34.17473,-118.756492,6399 Bayberry Street,Residential,2338.0,1500000.0,25,Redfin Corporation,,,Charlene Tracy,,,,,,,,,1153757796,AGOA - Agoura,,Ventura,Residential,Active,,Charlene,True,3.0,,SingleFamilyResidence,0.2,,,1970,25,6399,2338.0,226000909,3,Oak Park,,,5,2026-02-27,-118.756492,,,,2026-02-27,,,34.17473,1500000.0,CA,,,True,2,,Two,Tracy,,,8712.0,,,3.0,Oak Park Unified,91377,,,8712.0,,6399 Bayberry Street
1149000.0,1153757795,,,Dianna,Dingman,34.29731,-118.677433,5817 Evening Sky Drive,Residential,2967.0,1149000.0,25,Keller Williams Westlake Village,,,Dianna Dingman,,,,,,,Monthly,,1153757795,SVE - East Simi,,Ventura,Residential,Pending,,Dianna,True,4.0,,SingleFamilyResidence,0.24,Silverthorne-446 - 446,,2000,25,5817,2967.0,226000908,3,Simi Valley,,,4,2026-03-24,-118.677433,,,2026-03-24,2026-02-27,,,34.29731,1149000.0,CA,,,True,1,,One,Dingman,,,10454.0,,,2.0,,93063,,190.0,10454.0,,5817 Evening Sky Drive
7200.0,1153756966,,,Dennis,Chernov,34.134968,-118.413004,3482 Coldwater Canyon Avenue,ResidentialLease,2096.0,6950.0,26,Equity Union,,,Dennis Chernov,,,,,,,,,1153756966,STUD - Studio City,,Los Angeles,ResidentialLease,Active,Dixie Canyon,Dennis,True,2.0,,SingleFamilyResidence,0.1349,,,1988,26,3482,2096.0,SR26041609,4,Studio City,,,3,2026-02-27,-118.413004,,,,2026-02-27,,,34.134968,6950.0,CA,,Other,True,,Grant,MultiSplit,Chernov,,,5876.0,0,False,2.0,Los Angeles Unified,91604,,0.0,5876.0,,3482 Coldwater Canyon Avenue
299900.0,1153756965,,,Alishaan,Abbas,35.344157,-119.053874,4605 Parkwood Court,Residential,1211.0,299900.0,12,Keller Williams Realty Bakersfield,,,Alishaan Abbas,,,,,,,,,1153756965,BKSF - Bakersfield,,Kern,Residential,Pending,,Alishaan,True,2.0,,SingleFamilyResidence,0.0924,,,1979,12,4605,1211.0,PI26043958,2,Bakersfield,,,3,2026-03-14,-119.053874,,,2026-03-14,2026-02-27,,,35.344157,299900.0,CA,,,False,1,,One,Abbas,,,4024.0,3,False,2.0,Bakersfield City,93309,,0.0,4024.0,,4605 Parkwood Court
625000.0,1153756964,,,RAY,"DURAN, III",33.948326,-118.091103,9904 Aspen Circle,Residential,1264.0,625000.0,21,WEDGEWOOD HOMES REALTY,,,"RAY DURAN, III",,,,,,,Monthly,,1153756964,M2 - Santa Fe Springs,,Los Angeles,Residential,Active,,RAY,True,2.0,,Townhouse,0.0346,,,1979,21,9904,1264.0,MB26043630,3,Santa Fe Springs,,,3,2026-02-27,-118.091103,,,,2026-02-27,,,33.948326,625000.0,CA,,,True,2,Santa Fe,Two,"DURAN, III",,,1505.0,0,False,2.0,Whittier Union High,90670,,488.48,1505.0,,9904 Aspen Circle
4500.0,1153756963,2026-03-12,4500.0,Anton,Ismailyan,34.151029,-118.358818,4401 Moorpark Way 109,ResidentialLease,1442.0,4500.0,13,Compass,Compass,,Anton Ismailyan,,,CLW-C128526,Anton,Ismailyan,,,,1153756963,TUL - Toluca Lake,,Los Angeles,ResidentialLease,Closed,,Anton,,2.0,,Condominium,0.6028,,BeverlyHillsGreaterLa,1984,13,4401,1442.0,26657603,2,Toluca Lake,,1442.0,3,2026-03-12,-118.358818,,,,2026-02-27,,,34.151029,4500.0,CA,,,True,1,,One,Ismailyan,2026-03-12,,26259.0,,False,,,91602,Compass,,26259.0,,4401 Moorpark Way 109
29000.0,1153756962,,,Wesly,Iniguez,34.762245,-118.09943,1600 Avenue E,Land,,29000.0,0,LA Best Homes,,,Wesly Iniguez,,,,,,,,,1153756962,RDMN - Redman,,Los Angeles,Land,Active,,Wesly,,,,,1.1541,,,,0,1600,,DW26043956,,Redman,,,,2026-02-27,-118.09943,,,,2026-02-27,,,34.762245,29000.0,CA,,,,,,,Iniguez,,,50273.0,,False,,,93535,,0.0,50273.0,,1600 Avenue E
384900.0,1153756961,,,Elizabeth,Jones,33.559675,-117.203308,24909 Madison 124,Residential,1159.0,374900.0,17,KW Temecula,,,Elizabeth Jones,,,,,,,Monthly,,1153756961,SRCAR - Southwest Riverside County,,Riverside,Residential,ActiveUnderContract,,Elizabeth,False,1.0,,Condominium,,,,2002,17,24909,1159.0,SW26043128,2,Murrieta,,,2,2026-03-14,-117.203308,,,2026-03-14,2026-02-27,,,33.559675,374900.0,CA,,,False,1,,One,Jones,,,,2,False,1.0,Murrieta,92562,,317.0,,,24909 Madison 124
359900.0,1153756960,,,Kimberly,Nedelkow,39.762505,-121.824115,2556 Mariposa,Residential,1233.0,359900.0,5,Re/Max of Chico,,homegenius Real Estate Inc,Kimberly Nedelkow,Daniel,Jackson,,,,,,,1153756960,,,Butte,Residential,Active,,Kimberly,True,2.0,,SingleFamilyResidence,0.18,,,2003,5,2556,1233.0,SN26043910,2,Chico,,,3,2026-02-26,-121.824115,,,,2026-02-26,,,39.762505,359900.0,CA,,,False,1,,One,Nedelkow,,,7841.0,3,False,2.0,Chico Unified,95973,,0.0,7841.0,,2556 Mariposa
3895.0,1153756959,2026-03-06,3895.0,David,Haas,33.82685,-118.252011,1219 E Jay,ResidentialLease,1709.0,3895.0,7,"Ernst & Haas Mngmnt Co., Inc.","Ernst & Haas Mngmnt Co., Inc.",,David Haas,,,zhaasdav,David,Haas,,,,1153756959,136 - Central Carson,,Los Angeles,ResidentialLease,Closed,,David,,0.0,,SingleFamilyResidence,0.1148,,PacificWest,1980,7,1219,1709.0,PW26043951,3,Carson,,,3,2026-03-06,-118.252011,,,2026-03-06,2026-02-27,,,33.82685,3895.0,CA,,,True,2,,Two,Haas,2026-03-06,,5000.0,3,False,0.0,Los Angeles Unified,90745,"Ernst & Haas Mngmnt Co., Inc.",0.0,5000.0,,1219 E Jay
3199.0,1153755339,,,Hovik,Tahmasian,34.22787,-118.503272,8633 Balboa 20,ResidentialLease,1288.0,3199.0,18,REMAX OPTIMA,,,Hovik Tahmasian,,,,,,,,,1153755339,NR - Northridge,,Los Angeles,ResidentialLease,Pending,,Hovik,True,1.0,,Condominium,1.933,,,1973,18,8633,1288.0,BB26043947,3,Northridge,,,3,2026-03-17,-118.503272,,,2026-03-17,2026-02-27,,,34.22787,3199.0,CA,,,True,2,,Two,Tahmasian,,,84200.0,2,False,1.0,Los Angeles Unified,91325,,,84200.0,,8633 Balboa 20
3300.0,1153755338,2026-03-14,3350.0,Tao,Bin,34.019978,-117.818773,220 Eagle Nest Drive,ResidentialLease,1440.0,3300.0,12,Ideal Property Management Inc.,Ideal Property Management Inc.,,Tao Bin,,,trbinntao,Tao,Bin,,,,1153755338,616 - Diamond Bar,,Los Angeles,ResidentialLease,Closed,,Tao,True,2.0,,SingleFamilyResidence,0.2155,,TriCounties,1971,12,220,1440.0,TR26043938,2,Diamond Bar,,,3,2026-03-14,-117.818773,,,2026-03-11,2026-02-27,,,34.019978,3300.0,CA,,,True,1,,One,Bin,2026-03-14,,9389.0,3,False,2.0,Pomona Unified,91765,Ideal Property Management Inc.,0.0,9389.0,,220 Eagle Nest Drive
749990.0,1153755337,,,Tanykea,Ingram,34.664344,-118.212987,4621 W West Avenue K12,Residential,2754.0,749990.0,1,"Broadnax Properties, Inc.",,,Tanykea Ingram,,,,,,,,,1153755337,LAC - Lancaster,,Los Angeles,Residential,Active,,Tanykea,True,2.0,,SingleFamilyResidence,0.6178,,,1973,1,4621,2754.0,SR26043950,3,Lancaster,,,4,2026-02-27,-118.212987,,,,2026-02-27,,,34.664344,749990.0,CA,,,True,2,,Two,Ingram,,,26912.0,1,False,2.0,Lancaster,93536,,0.0,26912.0,,4621 W West Avenue K12
2449000.0,1153755336,2026-02-26,2400000.0,America,Michael,33.86044,-118.393085,516 8th Street,Residential,1980.0,2449000.0,0,Compass,Compass,,America Michael,,,SBREISNIC,Nicole,Reis,,Annually,,1153755336,148 - Hermosa Bch Sand,,Los Angeles,Residential,Closed,,America,True,2.0,,Townhouse,,,SouthBay,2008,0,516,1980.0,SB25280870,3,Hermosa Beach,,,3,2026-02-26,-118.393085,,,2026-02-26,2026-02-26,,,33.86044,2449000.0,CA,,,True,,,ThreeOrMore,Michael,2026-02-26,,,3,False,2.0,Hermosa,90254,Compass,1100.0,,,516 8th Street
695000.0,1153755335,,,Kris,Hansen,33.630735,-117.22646,33778 Wagon Train Drive,Residential,3003.0,749500.0,7,Coldwell Banker Assoc.Brks-CL,,,Kris Hansen,,,,,,,Monthly,,1153755335,SRCAR - Southwest Riverside County,,Riverside,Residential,Active,,Kris,True,3.0,,SingleFamilyResidence,0.2,,,2005,7,33778,3003.0,SW26043885,3,Wildomar,,,4,2026-02-27,-117.22646,,,,2026-02-27,,,33.630735,749500.0,CA,,,True,2,,Two,Hansen,,,8712.0,1,False,3.0,Lake Elsinore Unified,92595,,89.0,8712.0,,33778 Wagon Train Drive
105000.0,1153755334,,,Joey,Rodriguez,33.739524,-117.024145,5001 W Florida 314,ManufacturedInPark,1700.0,97000.0,14,KW VISION,,,Joey Rodriguez,,,,,,,,,1153755334,SRCAR - Southwest Riverside County,,Riverside,ManufacturedInPark,Active,,Joey,,2.0,,,,,,2004,14,5001,1700.0,CV26043896,2,Hemet,,,2,2026-02-18,-117.024145,,,,2026-02-18,,,33.739524,97000.0,CA,,,,1,,One,Rodriguez,,,,,,0.0,Hemet Unified,92545,,0.0,,,5001 W Florida 314
1999999.0,1153755333,,,Jesus,Languren,34.352532,-118.99759,20296 S Mountain Road,Residential,4418.0,1999999.0,15,eXp Realty of California Inc,,,Jesus Languren,,,,,,,,,1153755333,SPL - Santa Paula,,Ventura,Residential,ActiveUnderContract,,Jesus,True,4.0,,Duplex,3.93,,,1994,15,20296,4418.0,V1-34919,3,Santa Paula,,,4,,-118.99759,,,,2026-02-26,,,34.352532,1999999.0,CA,,,True,1,,One,Languren,,,171190.0,,,4.0,,93060,,,171190.0,,20296 S Mountain Road
2700000.0,1153755332,,,Heidi,Cafarella,32.72384992,-116.91865801,3110 Stoney Oak Dr,Residential,4280.0,2700000.0,0,Esquire Realty,,,Heidi Cafarella,,,,,,,,,1153755332,91978 - Spring Valley,,San Diego,Residential,Active,,Heidi,False,3.0,,SingleFamilyResidence,1.65,Spring Valley,,1980,0,3110,4280.0,260004679SD,4,Spring Valley,,,5,2026-02-27,-116.91865801,,,,2026-02-27,,,32.72384992,2700000.0,CA,,,False,2,,Two,Cafarella,,,71874.0,,False,3.0,,91978,,,71874.0,,3110 Stoney Oak Dr
949777.0,1153755331,,,Randy,Smith,33.787616,-117.950205,12061 Nutwood,Residential,1394.0,985000.0,10,smithREgroup,,,Randy Smith,,,,,,,,,1153755331,"63 - Garden Grove S of Chapman, W of Euclid",,Orange,Residential,ActiveUnderContract,,Randy,True,2.0,,SingleFamilyResidence,0.1653,other,,1956,10,12061,1394.0,PW26043839,2,Garden Grove,,,3,2026-03-07,-117.950205,,,2026-03-07,2026-02-27,,,33.787616,985000.0,CA,,,True,1,,One,Smith,,,7201.0,3,False,2.0,Garden Grove Unified,92840,,0.0,7201.0,,12061 Nutwood
350000.0,1153755330,,,Frank,Sottile,34.214683,-117.128198,30904 Live Oak Drive,Residential,1120.0,350000.0,20,RE/MAX LAKESIDE,,,Frank Sottile,,,,,,,,,1153755330,288 - Running Springs,,San Bernardino,Residential,Pending,,Frank,,2.0,,SingleFamilyResidence,0.1125,Running Springs (RUSG),,1964,20,30904,1120.0,IG26043948,2,Running Springs,,,2,2026-03-19,-117.128198,,,2026-03-19,2026-02-27,,,34.214683,350000.0,CA,,,False,2,,Two,Sottile,,,4900.0,0,False,0.0,Rim of the World,92382,,0.0,4900.0,,30904 Live Oak Drive
4200.0,1153755295,2026-03-16,4500.0,Karine,Haneyan,34.220979,-118.401774,12329 Burton Street,ResidentialLease,1996.0,4200.0,14,JohnHart Real Estate,JohnHart Real Estate,,Karine Haneyan,,,GD165116626,Emma,Khachatryan,,,,1153755295,NHO - North Hollywood,,Los Angeles,ResidentialLease,Closed,,Karine,,0.0,,SingleFamilyResidence,0.2265,,Glendale,1952,14,12329,1996.0,GD26043887,3,North Hollywood,,,4,2026-03-16,-118.401774,,,2026-03-13,2026-02-19,,,34.220979,4200.0,CA,,,False,1,,One,Haneyan,2026-03-16,,9866.0,4,False,0.0,Los Angeles Unified,91605,JohnHart Real Estate,0.0,9866.0,,12329 Burton Street
799000.0,1153755294,,,Edgar,Salcedo,34.025897,-118.18297,715 S Record,ResidentialIncome,,799000.0,1,UNITED EXECUTIVES,,,Edgar Salcedo,,,,,,,,,1153755294,699 - Not Defined,,Los Angeles,ResidentialIncome,Active,,Edgar,,0.0,,Duplex,0.1339,,,1904,1,715,,CV26043715,,Los Angeles,,1903.0,,2026-02-27,-118.18297,,,,2026-02-27,,,34.025897,799000.0,CA,,,,,,,Salcedo,,,5834.0,,False,0.0,,90023,,0.0,5834.0,,715 S Record
799999.0,1153755293,,,TODD,MCDONAGH,34.121971,-117.668785,1611 N Kelly,Residential,1632.0,799999.0,15,"Price Real Estate Group, Inc",,,TODD MCDONAGH,,,,,,,,,1153755293,690 - Upland,,San Bernardino,Residential,Pending,,TODD,True,2.0,,SingleFamilyResidence,0.287,,,1975,15,1611,1632.0,IV26043879,2,Upland,,,4,2026-03-14,-117.668785,,,2026-03-14,2026-02-27,,,34.121971,799999.0,CA,,,True,1,,One,MCDONAGH,,,12500.0,4,False,2.0,Upland,91784,,0.0,12500.0,,1611 N Kelly
160000.0,1153754551,,,Ronald,Morales,33.902944,-118.180827,6656 Rosecrans Avenue N10,ManufacturedInPark,900.0,160000.0,21,Century 21 Allstars,,,Ronald Morales,,,,,,,,,1153754551,RL - Paramount North of Somerset,,Los Angeles,ManufacturedInPark,Active,,Ronald,,0.0,,,,,,1967,21,6656,900.0,DW26038560,1,Paramount,,,4,2026-02-20,-118.180827,,,,2026-02-20,,,33.902944,160000.0,CA,,,,1,,One,Morales,,,,,,0.0,Paramount Unified,90723,,,,,6656 Rosecrans Avenue N10
